Influencer ID,Post URL,Post Caption,Likes,Comments,Shares,Saves,Views,Impressions,Reach,Post Image URL
475720,https://www.facebook.com/kaewjuay/posts/pfbid0tTgF5yUeqetPrimoMxJ2s4tWBSsVibK2mfArqhAdnhwmfZfVncAfjq3H8pDusGMnl,"จะเข้าไม่เข้าไม่ต้องมัวลังเล Cockpit สะดวก
สาขาทั่วไทย สบายกระเป๋า ไว้ใจได้ ไปโล้ด 
#คนไทยเป็นคนตลก #โฆษณาไทยตลก #เรื่องนี้ต้องดู",2,0,0,,,,,
530741,https://www.facebook.com/permalink.php?story_fbid=pfbid0buq5cj7TQ8hKsTxeehYFQq7fV59xa2MJGhdDmGDNinUVWcSDJjaYQrg1DXE9dockl&id=100044055674743,"ผู้หญิงขับรถแบบฉันนน มีอะไรก็ให้ Cockpit เช็คดูแลรถให้ตลอด 
#คนไทยเป็นคนตลก
#โฆษณาไทยตลก
#เรื่องนี้ต้องดู",1,0,0,,,,,
